,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
1888,11175,7,2007,4,4.0,1316.0,5,1316,0,2.0,4,8,440.0,3.0,0,200141,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1889,4224,5,1976,3,4.0,1142.0,3,1142,0,2.0,3,8,528.0,3.0,0,134000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1890,12883,8,2010,4,4.0,1544.0,5,1544,0,2.0,4,8,868.0,3.0,0,290941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1891,6858,6,1950,3,4.0,806.0,3,841,806,2.0,2,8,216.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1892,4500,6,1998,3,5.0,1216.0,5,1216,0,3.0,3,8,402.0,3.0,0,164000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1893,17082,6,1992,3,4.0,1117.0,5,1117,864,3.0,4,8,522.0,3.0,0,230000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1894,18044,8,1986,4,4.0,279.0,4,2726,0,2.0,4,8,691.0,4.0,228,315000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1895,10032,6,1959,3,3.0,1244.0,5,1580,0,2.0,3,8,440.0,3.0,0,159500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1896,11929,8,1995,4,4.0,1242.0,5,1251,1250,2.0,4,8,751.0,3.0,0,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1897,6911,5,1950,3,3.0,1145.0,3,1301,0,1.0,2,7,440.0,3.0,0,100000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1898,11677,5,1966,3,3.0,1040.0,3,1040,0,2.0,3,8,264.0,3.0,0,123000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1899,12108,4,1955,3,3.0,1440.0,3,1440,0,2.0,2,8,0.0,0.0,0,118000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1900,14112,5,1964,3,3.0,1152.0,3,1152,0,2.0,3,8,484.0,3.0,0,180500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1901,12615,6,2001,3,3.0,1202.0,3,2158,0,3.0,4,8,576.0,3.0,0,243000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1902,11645,7,2005,4,4.0,1734.0,5,1734,0,3.0,4,8,660.0,3.0,0,260000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1903,25419,8,1990,4,3.0,1360.0,4,1360,1360,3.0,4,8,795.0,3.0,512,235000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1904,5400,4,1950,2,3.0,840.0,5,840,534,1.0,3,8,338.0,3.0,0,105000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1905,3242,7,2003,4,4.0,1405.0,5,1405,0,3.0,4,8,478.0,3.0,0,200000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1906,12867,8,2006,4,5.0,1209.0,5,1209,1044,2.0,5,8,575.0,3.0,0,344133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1907,9297,5,1976,3,3.0,1728.0,3,1728,0,4.0,3,8,560.0,3.0,0,188000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1908,7200,4,1967,3,0.0,0.0,3,862,1788,3.0,3,6,0.0,0.0,0,160000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1909,15578,6,2006,4,4.0,728.0,4,728,728,2.0,3,8,429.0,3.0,0,172785,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1910,13031,6,1996,3,4.0,691.0,4,691,807,2.0,3,8,409.0,3.0,0,187500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1911,9650,6,1977,3,4.0,1350.0,3,1334,0,2.0,3,8,630.0,3.0,0,167900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1912,9842,4,1962,3,0.0,0.0,3,1224,0,2.0,3,8,462.0,3.0,0,101800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1913,9790,6,1963,3,3.0,1328.0,3,1328,0,2.0,3,8,528.0,3.0,0,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1914,8755,7,1999,4,4.0,992.0,5,1022,1038,3.0,4,8,390.0,3.0,0,214000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1915,16779,5,1996,3,4.0,671.0,2,1567,1087,3.0,3,5,638.0,3.0,0,158000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1916,12606,9,2008,4,4.0,1530.0,5,1530,0,2.0,4,8,984.0,3.0,0,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1917,10778,7,1991,4,4.0,1054.0,4,1061,0,2.0,4,8,462.0,3.0,0,162000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1918,6060,5,2007,4,3.0,837.0,5,1001,0,1.0,4,8,216.0,3.0,0,124900,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1919,4750,8,2007,4,4.0,1573.0,5,1625,0,3.0,4,8,538.0,3.0,0,235000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1920,11235,5,1980,3,4.0,1420.0,4,1452,0,2.0,3,6,572.0,3.0,0,158450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1921,12692,8,1993,4,4.0,3200.0,5,3228,0,4.0,4,8,546.0,3.0,0,430000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1922,4928,6,1976,3,4.0,958.0,3,958,0,2.0,3,8,440.0,3.0,0,143750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1923,10665,7,2003,4,4.0,1453.0,5,1479,0,3.0,4,8,558.0,3.0,0,226000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1924,10400,4,1956,3,3.0,1200.0,3,1200,0,2.0,3,8,294.0,3.0,0,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1925,7420,5,1962,3,3.0,1057.0,3,1057,0,1.0,3,8,576.0,3.0,0,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1926,12474,10,2008,5,5.0,1682.0,5,1742,590,3.0,5,8,846.0,3.0,0,426000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1927,11643,8,2006,4,5.0,1524.0,5,1544,814,3.0,5,8,784.0,3.0,0,329900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1928,7162,5,1966,3,3.0,876.0,3,904,0,1.0,3,8,408.0,3.0,0,109900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1929,9360,6,2004,3,3.0,976.0,3,976,0,2.0,4,8,504.0,3.0,0,157500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1930,8100,5,1973,3,3.0,1559.0,4,1559,0,2.0,3,6,812.0,3.0,0,153500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
